false_ties_score,true_ties_score,unlink_ties_score
-0.61782,0.87948,
-0.60947,0.87948,
-0.60394,0.87948,
-0.46125,0.87949,
-0.43916,0.87949,
-0.32198,0.87949,
,0.8795,
-0.96256,0.87954,
-0.95794,0.87958,
-0.95046,0.87959,
-0.94073,0.8796,
-0.93574,0.8796,
-0.93152,0.87961,
-0.92496,0.87961,
-0.88338,0.87961,
-0.85471,0.87962,
,0.87962,
-0.9482,0.87963,
-0.93386,0.87965,
-0.92178,0.87969,
-0.91039,0.87973,
-0.89409,0.87974,
-0.88971,0.87977,
-0.88923,0.87979,
-0.86467,0.87979,
-0.85125,0.8798,
-0.85083,0.8798,
-0.83948,0.87982,
-0.82191,0.87983,
-0.80746,0.87983,
-0.79349,0.87984,
-0.78664,0.87985,
-0.77571,0.87985,
-0.77018,0.87986,
-0.69534,0.87987,
-0.57979,0.87989,
-0.08131,0.8799,
,0.87991,
,0.87991,
-0.56498,0.87992,
,0.87993,
,0.87996,
-0.95351,0.87997,
-0.94927,0.88002,
-0.94435,0.88003,
-0.93889,0.88003,
-0.93593,0.88004,
-0.30654,0.88008,
,0.88009,
-0.94303,0.88011,
-0.93026,0.88016,
-0.92003,0.8802,
-0.90768,0.8802,
-0.90325,0.88025,
-0.88977,0.88026,
-0.87889,0.88026,
-0.87521,0.88027,
-0.87204,0.88027,
-0.86442,0.88028,
-0.86105,0.88029,
-0.85908,0.88031,
-0.79879,0.88034,
-0.67504,0.88034,
-0.67247,0.88034,
-0.63851,0.88035,
-0.52211,0.88037,
0.04246,0.8804,
,0.88042,
,0.88042,
,0.88044,
-0.24016,0.88045,
,0.88045,
-0.95793,0.88045,
-0.95427,0.88046,
-0.95001,0.88047,
-0.94824,0.88051,
-0.94195,0.88053,
-0.9399,0.8806,
-0.93098,0.8806,
-0.92217,0.88061,
-0.91326,0.88063,
-0.90036,0.88063,
,0.88065,
,0.88066,
-0.95722,0.88067,
-0.94144,0.88069,
-0.92015,0.88069,
-0.91423,0.88072,
-0.77335,0.88072,
-0.72813,0.88077,
,0.88077,
,0.8808,
-0.89162,0.8808,
-0.87246,0.88082,
-0.85914,0.88083,
-0.82639,0.88085,
-0.7262,0.88085,
-0.37988,0.88085,
,0.88091,
,0.88092,
-0.95621,0.88092,
-0.94615,0.88093,
-0.94393,0.88096,
-0.93687,0.88098,
-0.93001,0.88105,
-0.91833,0.88106,
-0.91274,0.88108,
-0.90978,0.88108,
-0.90748,0.88111,
-0.9004,0.88111,
-0.89172,0.88114,
-0.8901,0.88115,
-0.88438,0.88118,
-0.87175,0.8812,
-0.87165,0.88123,
-0.83146,0.88123,
-0.77455,0.88125,
-0.68098,0.88126,
-0.63473,0.88126,
-0.41542,0.88127,
,0.88129,
,0.88129,
,0.88131,
-0.70043,0.88132,
-0.27776,0.88135,
0.97679,0.88137,
,0.88138,
,0.88139,
,0.8814,
,0.88143,
-0.46114,0.88145,
-0.43996,0.88145,
,0.88146,
-0.96758,0.8815,
-0.95821,0.88152,
-0.95001,0.88155,
-0.9478,0.88155,
-0.94454,0.88155,
-0.94348,0.88157,
-0.93887,0.88164,
-0.93671,0.88165,
-0.93129,0.88166,
-0.92447,0.88166,
-0.90054,0.88166,
-0.89025,0.88166,
-0.87477,0.88166,
-0.71068,0.88167,
,0.88168,
-0.90695,0.8817,
-0.79345,0.88171,
-0.74162,0.88173,
-0.5781,0.88175,
-0.32709,0.88176,
,0.88176,
-0.57136,0.88177,
-0.50262,0.88177,
,0.88179,
,0.8818,
-0.85832,0.88182,
-0.399,0.88182,
,0.88184,
,0.88185,
,0.8819,
,0.88191,
-0.74947,0.88193,
,0.88194,
-0.95659,0.88195,
-0.95641,0.88198,
-0.95454,0.882,
-0.95406,0.882,
-0.95194,0.882,
-0.95015,0.88202,
-0.94796,0.88203,
-0.94653,0.88203,
-0.94528,0.88205,
-0.93566,0.88208,
-0.92193,0.88208,
-0.92156,0.88211,
-0.9197,0.88211,
-0.90928,0.88212,
,0.88214,
-0.9635,0.88216,
-0.95587,0.88216,
-0.95121,0.88218,
-0.94785,0.8822,
-0.94717,0.88222,
-0.94127,0.88225,
-0.93745,0.88227,
-0.93022,0.88228,
-0.92469,0.88232,
-0.91549,0.88232,
-0.91481,0.88233,
-0.91015,0.88234,
-0.90927,0.88237,
-0.90862,0.88241,
-0.90847,0.88244,
-0.90586,0.88246,
-0.90582,0.88247,
-0.90559,0.88247,
-0.90188,0.88248,
-0.8985,0.88249,
-0.89814,0.8825,
-0.88891,0.88251,
-0.8877,0.88252,
-0.88609,0.88253,
-0.88377,0.88255,
-0.88054,0.8826,
-0.87166,0.88262,
-0.85404,0.88262,
-0.84915,0.88262,
-0.84583,0.88265,
-0.84264,0.88266,
-0.83317,0.88267,
-0.83147,0.8827,
-0.82321,0.8827,
-0.78386,0.88271,
-0.72203,0.88272,
-0.71691,0.88272,
-0.40709,0.88273,
-0.13773,0.88273,
,0.88274,
,0.88275,
,0.88275,
,0.88279,
-0.8851,0.8828,
-0.87863,0.88284,
-0.86904,0.88285,
-0.0621,0.88287,
,0.88288,
,0.88289,
-0.95312,0.88289,
-0.95138,0.88289,
-0.94831,0.8829,
-0.94775,0.8829,
-0.94648,0.88291,
-0.94315,0.88293,
-0.94286,0.88293,
-0.93689,0.88294,
-0.92236,0.88294,
-0.92147,0.88297,
-0.91885,0.88298,
-0.91619,0.88298,
-0.89533,0.88301,
-0.89472,0.88302,
-0.88698,0.88304,
-0.88464,0.88306,
-0.86998,0.88307,
-0.86133,0.88307,
-0.844,0.88308,
-0.80422,0.88308,
-0.68162,0.88308,
,0.8831,
-0.83349,0.88313,
-0.78093,0.88313,
-0.65738,0.88315,
,0.88316,
-0.60867,0.88317,
-0.57464,0.88318,
-0.56762,0.88318,
-0.49931,0.88321,
-0.47378,0.88323,
,0.88326,
,0.8833,
-0.96451,0.88333,
-0.95475,0.88339,
-0.94914,0.88345,
-0.94746,0.88346,
-0.94741,0.88346,
-0.94057,0.88348,
-0.93275,0.8835,
-0.92432,0.88353,
-0.91759,0.88354,
-0.91672,0.88356,
-0.91401,0.88357,
,0.88357,
-0.94025,0.88357,
-0.91168,0.88359,
-0.89116,0.8836,
-0.87692,0.8836,
-0.85962,0.88361,
-0.56894,0.88362,
,0.88362,
-0.2707,0.88363,
,0.88364,
-0.9309,0.88365,
-0.8691,0.88365,
,0.88367,
,0.88369,
-0.86645,0.8837,
-0.82238,0.88373,
,0.88375,
-0.85187,0.88376,
,0.88377,
-0.71466,0.88377,
,0.88379,
-0.96075,0.88382,
-0.95604,0.88383,
-0.9543,0.88385,
-0.95417,0.88387,
-0.95251,0.88387,
-0.94187,0.88387,
-0.9407,0.88388,
-0.93382,0.88394,
-0.92602,0.88397,
-0.91929,0.884,
-0.91891,0.88403,
-0.91432,0.88404,
-0.9063,0.88407,
-0.90195,0.88408,
-0.8988,0.8841,
-0.87289,0.88411,
-0.87244,0.88415,
-0.85147,0.88417,
-0.83294,0.8842,
-0.74818,0.8842,
-0.72647,0.88422,
-0.68039,0.88423,
-0.63896,0.88424,
,0.88424,
,0.88426,
,0.88427,
,0.88427,
-0.76191,0.88428,
-0.57693,0.88429,
-0.34865,0.88433,
,0.88435,
,0.88437,
,0.88438,
-0.23656,0.88438,
,0.8844,
-0.96009,0.88441,
-0.95112,0.88442,
-0.95107,0.88448,
-0.93935,0.88448,
-0.93824,0.88449,
-0.93715,0.88449,
-0.93238,0.8845,
-0.92468,0.88452,
-0.92435,0.88455,
-0.92082,0.88455,
-0.91248,0.88456,
-0.91157,0.88456,
-0.90843,0.88457,
-0.878,0.88458,
-0.87734,0.88458,
-0.87624,0.88458,
-0.87405,0.88458,
-0.8588,0.8846,
-0.83787,0.88464,
-0.82562,0.88465,
-0.82015,0.88467,
-0.73747,0.88468,
-0.67511,0.8847,
-0.63183,0.88471,
-0.59938,0.88473,
-0.5903,0.88474,
-0.58055,0.88474,
-0.56922,0.88475,
-0.56695,0.88477,
-0.51751,0.88478,
-0.43179,0.88478,
-0.39428,0.88478,
-0.3635,0.88479,
-0.30966,0.88479,
-0.29659,0.88483,
-0.26682,0.88484,
-0.24457,0.88486,
-0.24152,0.88489,
0.31607,0.88495,
0.94346,0.88495,
,0.88497,
,0.88497,
-0.95538,0.885,
-0.9527,0.88504,
-0.94572,0.88506,
-0.94214,0.88507,
-0.93976,0.88511,
-0.93958,0.88514,
-0.93723,0.88521,
-0.93167,0.88523,
-0.93153,0.88523,
-0.9267,0.88526,
-0.92636,0.88526,
-0.92578,0.88527,
-0.92529,0.88527,
-0.92377,0.88528,
-0.92359,0.8853,
-0.92059,0.88533,
-0.91944,0.88533,
-0.90573,0.88533,
-0.89843,0.88538,
,0.88541,
-0.91743,0.88541,
-0.91377,0.88543,
-0.90192,0.88545,
-0.89253,0.88546,
-0.87026,0.88549,
-0.8644,0.8855,
-0.82985,0.88551,
-0.82832,0.88552,
-0.81544,0.88553,
-0.66322,0.88554,
-0.18594,0.88557,
,0.88559,
,0.88561,
-0.95587,0.88562,
-0.94726,0.88566,
-0.94569,0.88568,
-0.94418,0.8857,
-0.94411,0.8857,
-0.93497,0.88571,
-0.93114,0.88573,
-0.92955,0.88578,
-0.92917,0.88582,
-0.92802,0.88582,
-0.92686,0.88583,
-0.91929,0.88584,
-0.91834,0.88584,
-0.91752,0.88586,
-0.90804,0.8859,
-0.89232,0.88595,
-0.88468,0.88595,
-0.87648,0.88597,
-0.86172,0.88599,
-0.85078,0.88601,
-0.46558,0.88603,
-0.45913,0.88605,
-0.38028,0.88607,
-0.35544,0.88608,
,0.88609,
-0.3781,0.8861,
,0.88611,
,0.88616,
,0.88619,
-0.008,0.88619,
,0.8862,
,0.88622,
,0.88624,
-0.96135,0.88625,
-0.95604,0.88627,
-0.95091,0.88628,
-0.94949,0.88629,
-0.94714,0.88629,
-0.9421,0.88629,
-0.94059,0.88631,
-0.93488,0.88632,
-0.92981,0.88636,
-0.92965,0.88636,
-0.92808,0.88639,
-0.92626,0.88639,
-0.91888,0.88645,
-0.91518,0.88646,
-0.91461,0.88647,
-0.91094,0.88647,
-0.90992,0.88647,
-0.90801,0.88648,
-0.89325,0.88651,
-0.88578,0.88654,
-0.87988,0.88655,
-0.86861,0.88658,
-0.86558,0.88661,
-0.86454,0.88664,
-0.81412,0.88665,
-0.56678,0.88666,
,0.88667,
,0.88668,
-0.74171,0.88668,
-0.67037,0.88669,
,0.8867,
-0.96485,0.88671,
-0.95976,0.88676,
-0.95682,0.88684,
-0.94639,0.88686,
-0.9381,0.88688,
-0.93505,0.88689,
-0.93275,0.88691,
-0.92705,0.88695,
-0.92471,0.88696,
-0.91308,0.88697,
-0.91275,0.88698,
-0.90936,0.88699,
-0.90754,0.887,
-0.90743,0.88701,
-0.89941,0.88703,
-0.89718,0.88705,
-0.88699,0.88708,
-0.86627,0.8871,
-0.81874,0.88711,
-0.80369,0.88712,
-0.79868,0.88714,
,0.88715,
-0.85994,0.88717,
-0.82737,0.88718,
-0.73015,0.88719,
-0.58862,0.88724,
-0.52613,0.88725,
-0.50541,0.88726,
-0.46659,0.88729,
-0.46527,0.8873,
-0.46448,0.88731,
-0.287,0.88733,
,0.88737,
,0.88746,
,0.88747,
-0.95106,0.88751,
-0.95104,0.88752,
-0.94687,0.88753,
-0.94548,0.88758,
-0.94108,0.8876,
-0.93505,0.8876,
-0.92885,0.88761,
-0.916,0.88763,
-0.91406,0.88763,
-0.90856,0.88764,
-0.90778,0.88765,
-0.90402,0.88769,
-0.89816,0.88771,
-0.87035,0.88771,
-0.75941,0.88772,
-0.71448,0.88773,
-0.48939,0.88775,
,0.88776,
-0.89448,0.88779,
-0.88536,0.88779,
-0.65243,0.88782,
-0.41779,0.88789,
,0.8879,
,0.8879,
-0.59369,0.88791,
,0.88794,
,0.88795,
,0.88796,
,0.88796,
,0.88798,
,0.88799,
,0.88801,
,0.88801,
-0.96241,0.88801,
-0.96227,0.88803,
-0.94873,0.88804,
-0.9469,0.88805,
-0.94388,0.88808,
-0.9436,0.88813,
-0.94229,0.88816,
-0.93896,0.88817,
-0.92881,0.88819,
-0.92612,0.8882,
-0.91585,0.88822,
-0.90629,0.88824,
-0.89734,0.88825,
-0.88974,0.88825,
-0.87949,0.88829,
-0.87938,0.88829,
-0.87256,0.8883,
-0.72112,0.88831,
,0.88831,
,0.88833,
,0.88834,
,0.88835,
,0.88836,
-0.85107,0.88839,
-0.82895,0.88841,
-0.79112,0.88843,
-0.70679,0.88845,
-0.66887,0.88845,
-0.59185,0.88846,
-0.57202,0.88846,
-0.4431,0.88847,
-0.34794,0.88847,
,0.88848,
,0.8885,
-0.96105,0.88854,
-0.95993,0.88855,
-0.95597,0.88857,
-0.95419,0.88858,
-0.94559,0.88858,
-0.94377,0.88859,
-0.93713,0.88862,
-0.93664,0.88862,
-0.90946,0.88862,
-0.90476,0.88863,
-0.90428,0.88863,
-0.90356,0.88864,
-0.88587,0.88865,
-0.87951,0.88865,
-0.86858,0.88869,
-0.86062,0.88869,
-0.83679,0.8887,
-0.8308,0.88873,
-0.79365,0.88873,
-0.78247,0.88874,
-0.54645,0.88876,
0.28089,0.88879,
,0.88881,
-0.87304,0.88882,
-0.6073,0.88885,
,0.88885,
,0.88887,
-0.84909,0.88887,
-0.7488,0.88888,
-0.69844,0.88888,
-0.18989,0.88888,
,0.88889,
,0.88889,
-0.97215,0.88898,
-0.95664,0.88899,
-0.93547,0.889,
-0.93274,0.889,
-0.93258,0.88901,
-0.92518,0.88901,
-0.92503,0.88901,
-0.91439,0.88903,
-0.91416,0.88907,
-0.90876,0.88907,
-0.89595,0.8891,
-0.88849,0.8891,
-0.86754,0.88911,
-0.86368,0.88917,
-0.77678,0.88927,
-0.75268,0.88927,
-0.73345,0.88932,
-0.71962,0.88933,
-0.71514,0.88934,
-0.57282,0.88943,
-0.55186,0.88945,
-0.42028,0.88946,
-0.41237,0.88947,
-0.3202,0.88947,
-0.16131,0.8895,
0.16022,0.88951,
0.24743,0.88955,
,0.88955,
,0.88957,
-0.55543,0.88957,
0.51341,0.88958,
,0.88961,
-0.9576,0.88961,
-0.95148,0.88963,
-0.95107,0.88964,
-0.95106,0.88967,
-0.94939,0.88968,
-0.94768,0.8897,
-0.94489,0.88972,
-0.94461,0.88973,
-0.94441,0.88976,
-0.94284,0.88977,
-0.93526,0.88977,
-0.92871,0.88981,
-0.91637,0.88984,
-0.91279,0.88985,
-0.9127,0.88989,
-0.90967,0.88991,
-0.90924,0.88993,
-0.90469,0.88995,
-0.90004,0.88995,
-0.86256,0.88996,
-0.85807,0.88997,
-0.79398,0.88997,
-0.77639,0.89004,
-0.55422,0.89005,
-0.39985,0.89006,
-0.32225,0.89008,
-0.26624,0.89008,
-0.0591,0.89013,
,0.89019,
,0.89025,
,0.89025,
,0.89026,
,0.89026,
-0.95769,0.89028,
-0.95015,0.89028,
-0.94775,0.89028,
-0.94384,0.89036,
-0.93749,0.89044,
-0.93332,0.89044,
-0.93016,0.89048,
-0.92755,0.89048,
-0.92555,0.8905,
-0.91345,0.8905,
-0.9121,0.89052,
-0.90742,0.89053,
-0.9054,0.89056,
-0.89958,0.89057,
-0.89604,0.89057,
-0.89126,0.89058,
-0.88841,0.89063,
-0.8864,0.89064,
-0.87033,0.89065,
-0.85701,0.89071,
-0.83472,0.89071,
-0.74044,0.89073,
-0.71318,0.89074,
-0.50667,0.89075,
-0.42895,0.8908,
-0.40338,0.89085,
-0.37817,0.89086,
-0.30221,0.89086,
0.25814,0.89089,
,0.8909,
,0.89092,
,0.89093,
,0.89095,
-0.96502,0.89096,
-0.96334,0.89097,
-0.95284,0.89097,
-0.94964,0.89099,
-0.9479,0.89104,
-0.94588,0.89104,
-0.94046,0.89105,
-0.94022,0.89105,
-0.93844,0.89109,
-0.93569,0.89109,
-0.93514,0.89109,
-0.93247,0.89113,
-0.93156,0.89114,
-0.93008,0.89116,
-0.92707,0.89118,
-0.92421,0.89119,
-0.92049,0.89121,
-0.91842,0.89121,
-0.91753,0.89127,
-0.91671,0.89129,
-0.91368,0.89135,
-0.91366,0.89137,
-0.91334,0.89143,
-0.91328,0.89147,
-0.912,0.89148,
-0.91019,0.89148,
-0.90986,0.89149,
-0.90903,0.89149,
-0.90706,0.89153,
-0.90553,0.89153,
-0.90375,0.89155,
-0.88592,0.89158,
-0.86875,0.89159,
-0.86559,0.89163,
-0.84107,0.89163,
-0.8405,0.89164,
-0.83492,0.89166,
-0.83365,0.89167,
-0.83233,0.89167,
-0.82264,0.89167,
-0.81634,0.89168,
-0.79188,0.89176,
-0.78175,0.89181,
-0.7646,0.89181,
-0.74234,0.89189,
-0.51138,0.8919,
-0.46197,0.89192,
-0.45915,0.89192,
-0.41006,0.89192,
-0.09882,0.89193,
0.12468,0.892,
0.27339,0.89202,
,0.89204,
,0.89205,
,0.89211,
,0.89214,
-0.82525,0.89214,
-0.76349,0.89214,
-0.73649,0.89216,
-0.5954,0.89218,
-0.51773,0.8922,
0.97121,0.89223,
,0.89223,
-0.97275,0.89224,
-0.96371,0.89225,
-0.95784,0.89229,
-0.95677,0.89231,
-0.95271,0.89232,
-0.95227,0.89233,
-0.948,0.89233,
-0.92756,0.89235,
-0.92109,0.89235,
-0.91146,0.89244,
-0.9099,0.89248,
-0.90648,0.89249,
-0.9054,0.89249,
-0.90395,0.8925,
-0.89086,0.89251,
-0.88914,0.89251,
-0.88003,0.89254,
-0.87273,0.89255,
-0.87006,0.89256,
-0.85399,0.89257,
-0.75631,0.89259,
-0.63797,0.89265,
-0.492,0.89268,
-0.48297,0.8927,
,0.8927,
,0.8927,
-0.77803,0.8927,
-0.20835,0.89272,
-0.04287,0.89273,
,0.89273,
0.96714,0.89277,
,0.8928,
,0.89281,
-0.86597,0.89283,
,0.89283,
-0.95641,0.89285,
-0.95214,0.89287,
-0.94822,0.89287,
-0.94758,0.89287,
-0.94433,0.89289,
-0.9431,0.89291,
-0.93142,0.89293,
-0.91949,0.89299,
-0.90499,0.89303,
-0.87237,0.89305,
-0.8711,0.89305,
-0.86788,0.89306,
-0.86651,0.89307,
-0.86147,0.8931,
-0.86123,0.89311,
-0.85832,0.89311,
-0.85574,0.89312,
-0.80442,0.89315,
-0.76644,0.89318,
-0.7581,0.89318,
-0.74345,0.89321,
-0.58863,0.89325,
-0.50475,0.89325,
,0.89326,
-0.73566,0.89327,
-0.68605,0.89327,
-0.23162,0.8933,
0.23654,0.89333,
,0.89334,
,0.89334,
,0.89335,
-0.95718,0.89337,
-0.95361,0.8934,
-0.95283,0.8934,
-0.95223,0.89343,
-0.93744,0.89343,
,0.89343,
-0.93284,0.89343,
-0.92036,0.89344,
-0.9202,0.89345,
-0.91331,0.89348,
-0.91064,0.89353,
-0.88385,0.89356,
-0.76509,0.89358,
,0.8936,
-0.95027,0.8936,
-0.91834,0.89361,
-0.90674,0.89361,
-0.89188,0.89362,
-0.89126,0.89365,
-0.88006,0.89366,
-0.86954,0.89367,
-0.80976,0.89372,
-0.74006,0.89373,
-0.65871,0.89375,
-0.63474,0.89379,
-0.6142,0.89382,
-0.48003,0.89386,
-0.4617,0.89393,
-0.38619,0.89395,
-0.35707,0.89396,
,0.89397,
-0.22866,0.89397,
,0.89398,
-0.96819,0.89398,
-0.96545,0.89398,
-0.96532,0.89398,
-0.95124,0.89399,
-0.94961,0.89399,
-0.9456,0.89401,
-0.9396,0.89402,
-0.93918,0.89409,
-0.93816,0.89411,
-0.93282,0.89411,
-0.92665,0.89413,
-0.92529,0.89413,
-0.91437,0.89417,
-0.91282,0.89418,
-0.91274,0.89423,
-0.90858,0.8943,
-0.90731,0.89431,
-0.882,0.89431,
-0.86214,0.89432,
-0.84787,0.89433,
-0.53844,0.89434,
,0.89434,
-0.90711,0.89435,
-0.87811,0.89438,
-0.76755,0.89438,
-0.70084,0.89438,
-0.23529,0.89439,
,0.89439,
,0.89443,
-0.51008,0.89444,
-0.497,0.89448,
-0.46953,0.8945,
-0.34141,0.89452,
0.97057,0.89453,
,0.89453,
,0.89456,
-0.91983,0.89457,
,0.89457,
-0.9645,0.89458,
-0.95645,0.89458,
-0.95049,0.8946,
-0.95026,0.89463,
-0.94836,0.89463,
-0.93745,0.89468,
-0.92673,0.8947,
-0.92668,0.89476,
-0.91757,0.89478,
-0.9121,0.8948,
-0.89776,0.89488,
-0.89531,0.89488,
-0.89263,0.89491,
-0.88345,0.89492,
-0.88143,0.89492,
-0.88008,0.89493,
-0.87356,0.89493,
-0.86981,0.89495,
-0.8622,0.89497,
-0.85578,0.89498,
-0.85577,0.89499,
-0.84707,0.895,
-0.83603,0.89504,
-0.83601,0.89504,
-0.53445,0.89505,
-0.48335,0.89505,
-0.4526,0.89506,
,0.89506,
0.08303,0.89508,
,0.89512,
-0.76118,0.89515,
,0.89515,
-0.96039,0.89515,
-0.95647,0.89517,
-0.95073,0.89517,
-0.94886,0.89522,
-0.94784,0.89524,
-0.94488,0.89528,
-0.94369,0.8954,
-0.94224,0.89543,
-0.93346,0.89543,
-0.93199,0.89544,
-0.93091,0.89544,
-0.92644,0.89546,
-0.92439,0.89549,
-0.92145,0.89549,
-0.92112,0.8955,
-0.91106,0.8955,
-0.90472,0.89552,
-0.89722,0.89554,
-0.89137,0.89555,
-0.88864,0.89558,
-0.8867,0.8956,
-0.88081,0.89562,
-0.85924,0.89564,
-0.85503,0.89565,
-0.76293,0.89568,
-0.71583,0.89569,
,0.89569,
-0.4197,0.8957,
-0.3704,0.89572,
0.96747,0.89576,
,0.89576,
,0.89579,
-0.71246,0.89581,
,0.89583,
-0.95835,0.89588,
-0.95824,0.89592,
-0.9542,0.89594,
-0.95286,0.89595,
-0.95266,0.89595,
-0.95265,0.89597,
-0.95213,0.89598,
-0.94584,0.89605,
-0.9429,0.89609,
-0.94111,0.8961,
-0.93872,0.89611,
-0.92587,0.89612,
-0.91953,0.89612,
-0.916,0.89617,
-0.912,0.89617,
-0.90657,0.8962,
-0.795,0.89623,
-0.69285,0.89624,
-0.58986,0.89629,
-0.55989,0.8963,
,0.89634,
,0.89634,
,0.89634,
,0.89638,
-0.8722,0.89639,
,0.89641,
,0.89646,
-0.88027,0.89647,
-0.83002,0.89648,
,0.8965,
,0.8965,
,0.89651,
-0.96199,0.89657,
-0.95641,0.89661,
-0.94938,0.89663,
-0.93162,0.89665,
-0.8405,0.89666,
,0.89671,
-0.94881,0.89674,
-0.93499,0.89674,
-0.92042,0.89675,
-0.91906,0.89675,
-0.90999,0.89677,
-0.88104,0.89679,
-0.86742,0.89679,
-0.84131,0.89679,
-0.83428,0.89679,
-0.77707,0.8968,
-0.73179,0.89681,
,0.89684,
-0.93163,0.89688,
-0.9069,0.89689,
-0.82509,0.89689,
-0.74164,0.89689,
-0.72818,0.89691,
-0.72795,0.89693,
-0.70416,0.89696,
-0.59342,0.89698,
-0.45215,0.89698,
-0.419,0.89705,
-0.41259,0.89706,
0.18348,0.89715,
0.95138,0.89718,
,0.89719,
0.98828,0.89723,
,0.89724,
-0.95548,0.89724,
-0.95355,0.89727,
-0.94506,0.89731,
-0.94499,0.89732,
-0.94303,0.89735,
-0.94107,0.89736,
-0.92751,0.89737,
-0.92411,0.8974,
-0.92012,0.89747,
-0.91963,0.89747,
-0.9175,0.89748,
-0.91295,0.89754,
-0.90798,0.89755,
-0.90574,0.89756,
-0.90215,0.89759,
-0.88922,0.89766,
,0.89766,
-0.90521,0.89767,
-0.88186,0.8977,
-0.85006,0.89771,
-0.78284,0.89774,
-0.7813,0.89776,
-0.76589,0.89781,
-0.64556,0.89782,
-0.60011,0.89783,
-0.28971,0.89785,
0.96974,0.89789,
,0.89789,
,0.89792,
,0.89793,
,0.89794,
,0.89794,
-0.96716,0.89795,
-0.95265,0.89798,
-0.95186,0.89798,
-0.95138,0.89801,
-0.9448,0.89803,
-0.94332,0.89804,
-0.94281,0.89807,
-0.93519,0.89807,
-0.93429,0.8981,
-0.92907,0.89812,
-0.92895,0.89812,
-0.92755,0.89813,
-0.92736,0.89817,
-0.92502,0.8982,
-0.92104,0.8982,
-0.90654,0.89829,
-0.90625,0.89834,
-0.88886,0.89834,
-0.84097,0.89837,
-0.82371,0.89838,
-0.73003,0.89847,
-0.6946,0.89849,
,0.89851,
-0.91831,0.89853,
-0.65451,0.89854,
,0.89858,
-0.72757,0.89858,
,0.89866,
,0.89868,
-0.97185,0.8987,
-0.9605,0.8987,
-0.95659,0.89873,
-0.95608,0.89877,
-0.95088,0.89877,
-0.94729,0.8988,
-0.94704,0.8988,
-0.94427,0.89881,
-0.94027,0.89881,
-0.93663,0.89883,
-0.92621,0.89885,
-0.92278,0.89887,
-0.91428,0.8989,
-0.90705,0.89894,
-0.90675,0.89896,
-0.88474,0.89897,
-0.88071,0.89897,
-0.84945,0.89898,
-0.84037,0.89902,
-0.81232,0.89905,
0.30261,0.89906,
,0.89911,
-0.88244,0.89913,
,0.89915,
,0.89925,
-0.68234,0.89929,
-0.56062,0.8993,
,0.89934,
,0.89935,
-0.74449,0.89936,
-0.45416,0.89939,
,0.89942,
-0.95761,0.89943,
-0.95682,0.89944,
-0.95544,0.89946,
-0.95287,0.89948,
-0.95236,0.89953,
-0.9462,0.89953,
-0.94442,0.89955,
-0.93648,0.89956,
-0.93438,0.89956,
-0.92467,0.89957,
-0.92464,0.89959,
-0.92441,0.89962,
-0.91882,0.89962,
-0.90793,0.89965,
,0.89965,
-0.9054,0.89966,
-0.90219,0.89966,
-0.89586,0.89969,
-0.89032,0.89975,
-0.88756,0.89976,
-0.8831,0.89977,
-0.86341,0.89977,
-0.86155,0.89981,
-0.85393,0.89981,
-0.85273,0.89983,
-0.84939,0.89987,
-0.84402,0.89988,
-0.81132,0.89988,
-0.81058,0.89988,
-0.77165,0.89989,
-0.75488,0.89989,
-0.70139,0.89993,
-0.45381,0.89994,
-0.35815,0.90007,
-0.33818,0.90014,
0.24724,0.9002,
,0.9002,
-0.96183,0.90027,
-0.95491,0.9003,
-0.9547,0.9003,
-0.9543,0.90031,
-0.95065,0.90035,
-0.9495,0.90036,
-0.94923,0.90036,
-0.94459,0.90038,
-0.94265,0.90038,
-0.93362,0.9004,
-0.92884,0.90062,
-0.92572,0.90064,
-0.92033,0.9008,
-0.91741,0.90083,
-0.91566,0.90084,
-0.91035,0.90086,
-0.90911,0.90089,
-0.90905,0.9009,
-0.9002,0.90103,
-0.8928,0.90103,
-0.8924,0.90104,
-0.88062,0.90106,
-0.87547,0.90106,
-0.85197,0.90111,
-0.84393,0.90119,
-0.70973,0.90119,
-0.68852,0.9012,
-0.58968,0.90125,
-0.46234,0.90126,
0.37316,0.90129,
,0.9013,
,0.9013,
-0.34493,0.9014,
,0.90141,
-0.95608,0.90142,
-0.95326,0.90143,
-0.95175,0.90143,
-0.94487,0.90145,
-0.92484,0.90145,
-0.92377,0.90151,
-0.91734,0.90155,
-0.90851,0.90157,
-0.8975,0.90158,
-0.89415,0.90161,
-0.89378,0.90161,
-0.89194,0.90163,
-0.88549,0.90163,
-0.85374,0.90168,
-0.85058,0.90169,
-0.84001,0.9017,
-0.73926,0.90173,
-0.70776,0.90176,
-0.64741,0.90178,
-0.63372,0.90182,
-0.60605,0.90183,
-0.60066,0.90184,
-0.51936,0.9019,
-0.51541,0.90191,
-0.45429,0.90192,
-0.44828,0.90193,
-0.43845,0.90195,
-0.33888,0.90199,
-0.30583,0.90201,
,0.90202,
,0.90203,
,0.90203,
-0.32399,0.90206,
,0.90208,
-0.96025,0.90209,
-0.96005,0.90212,
-0.94371,0.90214,
-0.93807,0.90215,
-0.9238,0.90222,
-0.91594,0.90224,
-0.90973,0.90228,
-0.9093,0.9023,
-0.9076,0.9023,
-0.90669,0.90231,
-0.89369,0.90231,
-0.87735,0.90236,
-0.87625,0.90236,
